dataset,seed,method,model_type,val_auroc,val_accuracy,test_auroc,test_accuracy,duration_s,energy_kwh,best_config
bank_marketing,6789,bo,rf,0.9324,0.906,0.9213,0.8972,78.5,0.008888,"{""n_estimators"": 280, ""max_depth"": 19, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.9555806733396437}"
bank_marketing,789,bo,rf,0.914,0.9015,0.9036,0.8906,66.5,0.007533,"{""n_estimators"": 216, ""max_depth"": 29, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9170144660178499}"
bank_marketing,123,cmaes,rf,0.9345,0.9004,0.9216,0.8972,74.2,0.008411,"{""n_estimators"": 297, ""max_depth"": 20, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.6888849939132939}"
bank_marketing,1234,cmaes,rf,0.9224,0.8949,0.9022,0.8895,49.1,0.00556,"{""n_estimators"": 297, ""max_depth"": 15, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.7567678949121814}"
bank_marketing,2345,cmaes,rf,0.9226,0.8993,0.886,0.8884,69.0,0.007825,"{""n_estimators"": 308, ""max_depth"": 18, ""min_samples_split"": 4, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.7806976386040024}"
bank_marketing,3456,cmaes,rf,0.919,0.8894,0.9071,0.8972,43.1,0.004884,"{""n_estimators"": 129, ""max_depth"": 20, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.7230324662106642}"
bank_marketing,42,cmaes,rf,0.9282,0.9004,0.9183,0.9105,56.2,0.006376,"{""n_estimators"": 306, ""max_depth"": 18, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.7228791837642962}"
bank_marketing,456,cmaes,rf,0.9414,0.8927,0.9353,0.9039,65.6,0.007442,"{""n_estimators"": 349, ""max_depth"": 27, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.8579380294773276}"
bank_marketing,4567,cmaes,rf,0.8988,0.8971,0.9278,0.9028,78.0,0.008835,"{""n_estimators"": 414, ""max_depth"": 14, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.7538126118523831}"
bank_marketing,5678,cmaes,rf,0.9186,0.896,0.9055,0.9039,45.4,0.005134,"{""n_estimators"": 273, ""max_depth"": 13, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.6632705249265016}"
bank_marketing,6789,cmaes,rf,0.9303,0.906,0.9187,0.8972,65.9,0.007461,"{""n_estimators"": 228, ""max_depth"": 29, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8082262022275701}"
bank_marketing,789,cmaes,rf,0.9112,0.9004,0.9025,0.8873,71.2,0.008073,"{""n_estimators"": 398, ""max_depth"": 25, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.985733895267614}"
bank_marketing,123,rs,rf,0.9346,0.9015,0.9246,0.9006,60.1,0.006804,"{""n_estimators"": 287, ""max_depth"": 15, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9799695668622335}"
bank_marketing,1234,rs,rf,0.9236,0.8982,0.9013,0.8906,61.3,0.006941,"{""n_estimators"": 371, ""max_depth"": 27, ""min_samples_split"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9230123441089373}"
bank_marketing,2345,rs,rf,0.9208,0.8916,0.8878,0.8884,62.6,0.007087,"{""n_estimators"": 447, ""max_depth"": 11, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8957647780919682}"
bank_marketing,3456,rs,rf,0.9163,0.8894,0.913,0.9006,62.3,0.007059,"{""n_estimators"": 166, ""max_depth"": 27, ""min_samples_split"": 13, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.8230821562993481}"
bank_marketing,42,rs,rf,0.9227,0.9015,0.9203,0.9116,59.8,0.006778,"{""n_estimators"": 138, ""max_depth"": 23, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.9574321951102243}"
bank_marketing,456,rs,rf,0.9409,0.8927,0.9311,0.9017,65.2,0.007397,"{""n_estimators"": 362, ""max_depth"": 22, ""min_samples_split"": 19, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8543881898924824}"
bank_marketing,4567,rs,rf,0.8964,0.8927,0.9248,0.9061,65.2,0.007385,"{""n_estimators"": 61, ""max_depth"": 23, ""min_samples_split"": 17, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.6592733149085431}"
bank_marketing,5678,rs,rf,0.9193,0.8949,0.9085,0.905,62.1,0.007032,"{""n_estimators"": 371, ""max_depth"": 16, ""min_samples_split"": 15, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.9804618164700969}"
bank_marketing,6789,rs,rf,0.9289,0.9038,0.9231,0.895,62.5,0.007068,"{""n_estimators"": 349, ""max_depth"": 27, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.6618381620647595}"
bank_marketing,789,rs,rf,0.9102,0.8993,0.9035,0.8884,61.9,0.007006,"{""n_estimators"": 474, ""max_depth"": 23, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.9859646960117194}"
breast_cancer,123,acrs,mlp,0.9984,0.9825,0.9983,0.9825,48.4,0.005483,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""tanh""}"
breast_cancer,1234,acrs,mlp,1.0,0.9649,0.9868,0.9912,108.8,0.012325,"{""learning_rate"": 0.08068616365861285, ""batch_size_exp"": 4, ""hidden_dim"": 129, ""dropout"": 0.3055089905555051, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
breast_cancer,2345,acrs,mlp,1.0,1.0,0.9993,0.9737,137.9,0.015631,"{""learning_rate"": 0.09854245671431375, ""batch_size_exp"": 4, ""hidden_dim"": 137, ""dropout"": 0.401719117003235, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.002640962819077184, ""activation"": ""relu""}"
breast_cancer,3456,acrs,mlp,0.9993,0.9825,0.985,0.9737,120.6,0.013662,"{""learning_rate"": 0.09917109404767029, ""batch_size_exp"": 5, ""hidden_dim"": 155, ""dropout"": 0.1466011239820173, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.7795051582934743e-05, ""activation"": ""tanh""}"
breast_cancer,42,acrs,mlp,0.9993,0.9912,0.9934,0.9561,59.6,0.006776,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 130, ""dropout"": 0.42929895995569123, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""tanh""}"
breast_cancer,456,acrs,mlp,0.9997,0.9825,0.997,0.9649,82.9,0.009409,"{""learning_rate"": 0.016966470206037868, ""batch_size_exp"": 6, ""hidden_dim"": 132, ""dropout"": 0.06202840304982771, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 3.1895036443660154e-05, ""activation"": ""relu""}"
breast_cancer,4567,acrs,mlp,0.9964,0.9737,0.9974,0.9825,190.7,0.021612,"{""learning_rate"": 0.0006418239668983143, ""batch_size_exp"": 4, ""hidden_dim"": 239, ""dropout"": 0.11304778695853418, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.006121302811812881, ""activation"": ""relu""}"
breast_cancer,5678,acrs,mlp,1.0,0.9912,0.9944,0.9825,62.2,0.007045,"{""learning_rate"": 0.049125536182949445, ""batch_size_exp"": 5, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
breast_cancer,6789,acrs,mlp,1.0,1.0,0.999,0.9825,107.2,0.012143,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 5, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0010377090768652873, ""activation"": ""relu""}"
breast_cancer,789,acrs,mlp,0.9918,0.9649,0.9983,0.9649,172.2,0.019559,"{""learning_rate"": 0.0004986481408131888, ""batch_size_exp"": 5, ""hidden_dim"": 80, ""dropout"": 0.4233151893209274, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0327765408655496e-06, ""activation"": ""relu""}"
breast_cancer,123,acrs_normal,mlp,1.0,0.9912,0.9897,0.9737,56.9,0.006451,"{""learning_rate"": 0.014736940855589218, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.1262228379223448, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 1.2121306548980546e-06, ""activation"": ""relu""}"
breast_cancer,1234,acrs_normal,mlp,0.9993,0.9912,1.0,1.0,38.3,0.004342,"{""learning_rate"": 0.011130607622174892, ""batch_size_exp"": 7, ""hidden_dim"": 117, ""dropout"": 0.5, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
breast_cancer,2345,acrs_normal,mlp,1.0,0.9912,1.0,0.9912,186.2,0.021098,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 137, ""dropout"": 0.31810954359210647, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0011151856541273904, ""activation"": ""relu""}"
breast_cancer,3456,acrs_normal,mlp,0.9974,0.9649,0.9841,0.9825,155.2,0.017581,"{""learning_rate"": 0.0007140343883752076, ""batch_size_exp"": 5, ""hidden_dim"": 156, ""dropout"": 0.3473975186012219, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""tanh""}"
breast_cancer,42,acrs_normal,mlp,0.9997,0.9912,0.9921,0.9474,50.1,0.005696,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 241, ""dropout"": 0.40998277469709093, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""tanh""}"
breast_cancer,456,acrs_normal,mlp,0.9997,0.9912,0.994,0.9649,101.1,0.011484,"{""learning_rate"": 0.041663782395136725, ""batch_size_exp"": 5, ""hidden_dim"": 137, ""dropout"": 0.10306249599599501, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
breast_cancer,4567,acrs_normal,mlp,0.9997,0.9386,0.9897,0.9298,152.8,0.017319,"{""learning_rate"": 3.707188857373538e-05, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.15554285494344022, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.6901919134600224e-05, ""activation"": ""tanh""}"
breast_cancer,5678,acrs_normal,mlp,1.0,0.9912,0.995,0.9649,60.0,0.006803,"{""learning_rate"": 0.049125536182949445, ""batch_size_exp"": 5, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
breast_cancer,6789,acrs_normal,mlp,1.0,0.9912,0.9997,0.9825,58.2,0.006591,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 7, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0002054908021976697, ""activation"": ""relu""}"
breast_cancer,789,acrs_normal,mlp,0.9948,0.3772,0.997,0.9649,486.6,0.055187,"{""learning_rate"": 2.3248072207773274e-05, ""batch_size_exp"": 4, ""hidden_dim"": 73, ""dropout"": 0.0, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.0327765408655496e-06, ""activation"": ""relu""}"
breast_cancer,123,acrs_normal_shrink,mlp,0.9997,0.9825,0.9911,0.9825,145.6,0.016521,"{""learning_rate"": 0.005362995752391278, ""batch_size_exp"": 4, ""hidden_dim"": 44, ""dropout"": 0.09462626717187177, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
breast_cancer,1234,acrs_normal_shrink,mlp,0.9997,0.9912,0.9977,0.9737,45.7,0.005176,"{""learning_rate"": 0.03681392067863677, ""batch_size_exp"": 6, ""hidden_dim"": 117, ""dropout"": 0.4616231168819777, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
breast_cancer,2345,acrs_normal_shrink,mlp,1.0,0.9912,0.9993,0.9825,164.0,0.018581,"{""learning_rate"": 0.0010550801227731694, ""batch_size_exp"": 5, ""hidden_dim"": 137, ""dropout"": 0.31810954359210647, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 9.682876784425315e-05, ""activation"": ""relu""}"
breast_cancer,3456,acrs_normal_shrink,mlp,0.9977,0.9561,0.9871,0.9737,148.5,0.016829,"{""learning_rate"": 0.0007140343883752076, ""batch_size_exp"": 5, ""hidden_dim"": 155, ""dropout"": 0.2772701698523703, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00040126953607973686, ""activation"": ""tanh""}"
breast_cancer,42,acrs_normal_shrink,mlp,0.999,0.9825,0.9931,0.9474,51.0,0.005787,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 130, ""dropout"": 0.42929895995569123, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""tanh""}"
breast_cancer,456,acrs_normal_shrink,mlp,1.0,0.9737,0.9969,0.9649,65.3,0.00742,"{""learning_rate"": 0.10000000000000002, ""batch_size_exp"": 5, ""hidden_dim"": 159, ""dropout"": 0.10127745365603344, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
breast_cancer,4567,acrs_normal_shrink,mlp,0.9993,0.9035,0.9967,0.9912,101.4,0.011486,"{""learning_rate"": 0.00017868365079038608, ""batch_size_exp"": 7, ""hidden_dim"": 239, ""dropout"": 0.11304778695853418, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""relu""}"
breast_cancer,5678,acrs_normal_shrink,mlp,1.0,0.9912,0.9914,0.9561,54.5,0.006178,"{""learning_rate"": 0.049125536182949445, ""batch_size_exp"": 5, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
breast_cancer,6789,acrs_normal_shrink,mlp,1.0,0.9912,0.9987,0.9737,53.7,0.006083,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 7, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 4.785120942409611e-06, ""activation"": ""relu""}"
breast_cancer,789,acrs_normal_shrink,mlp,0.9918,0.5614,0.9937,0.9649,700.3,0.079349,"{""learning_rate"": 9.999999999999997e-06, ""batch_size_exp"": 4, ""hidden_dim"": 80, ""dropout"": 0.3533286661614048, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.024483040504608e-06, ""activation"": ""relu""}"
breast_cancer,123,acrs_shrink,mlp,0.9993,0.9737,0.995,0.9737,60.0,0.006801,"{""learning_rate"": 0.003328857191074159, ""batch_size_exp"": 6, ""hidden_dim"": 44, ""dropout"": 0.11017993638630569, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.053864622671843e-06, ""activation"": ""relu""}"
breast_cancer,1234,acrs_shrink,mlp,0.9993,0.9912,1.0,1.0,39.7,0.004495,"{""learning_rate"": 0.008770630063110962, ""batch_size_exp"": 7, ""hidden_dim"": 117, ""dropout"": 0.03006932890075753, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 1.8896798566295413e-05, ""activation"": ""tanh""}"
breast_cancer,2345,acrs_shrink,mlp,1.0,0.9912,0.9997,0.9825,149.7,0.016954,"{""learning_rate"": 0.09854245671431375, ""batch_size_exp"": 4, ""hidden_dim"": 137, ""dropout"": 0.31810954359210647, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 1.185311042914662e-05, ""activation"": ""relu""}"
breast_cancer,3456,acrs_shrink,mlp,0.9993,0.9737,0.9894,0.9474,140.1,0.015875,"{""learning_rate"": 0.05539249747855323, ""batch_size_exp"": 5, ""hidden_dim"": 155, ""dropout"": 0.29598142097543345, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 5.550580925451555e-06, ""activation"": ""tanh""}"
breast_cancer,42,acrs_shrink,mlp,0.9993,0.9825,0.9954,0.9474,51.4,0.005828,"{""learning_rate"": 0.012468786659075646, ""batch_size_exp"": 6, ""hidden_dim"": 83, ""dropout"": 0.29063700449349866, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 2.3807258718953543e-06, ""activation"": ""tanh""}"
breast_cancer,456,acrs_shrink,mlp,0.9993,0.9825,0.9957,0.9649,90.5,0.010278,"{""learning_rate"": 0.007203542052942558, ""batch_size_exp"": 5, ""hidden_dim"": 132, ""dropout"": 0.06202840304982771, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0077974719130582655, ""activation"": ""relu""}"
breast_cancer,4567,acrs_shrink,mlp,0.9967,0.9649,0.9911,0.9386,68.3,0.007735,"{""learning_rate"": 0.0007463981052723738, ""batch_size_exp"": 6, ""hidden_dim"": 239, ""dropout"": 0.09357534575578019, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 4.710222869678156e-06, ""activation"": ""relu""}"
breast_cancer,5678,acrs_shrink,mlp,1.0,0.9912,0.9924,0.9737,61.9,0.007019,"{""learning_rate"": 0.049125536182949445, ""batch_size_exp"": 5, ""hidden_dim"": 182, ""dropout"": 0.33676154703978145, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0015672946637566593, ""activation"": ""tanh""}"
breast_cancer,6789,acrs_shrink,mlp,1.0,0.9912,0.9997,0.9825,157.6,0.017853,"{""learning_rate"": 0.0016675902941244703, ""batch_size_exp"": 4, ""hidden_dim"": 83, ""dropout"": 0.048612169940337846, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0007448837591705877, ""activation"": ""relu""}"
breast_cancer,789,acrs_shrink,mlp,0.9925,0.807,1.0,0.9912,151.6,0.017194,"{""learning_rate"": 0.0004986481408131888, ""batch_size_exp"": 5, ""hidden_dim"": 80, ""dropout"": 0.2039563498568395, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0002324138747648052, ""activation"": ""relu""}"
breast_cancer,123,bo,mlp,0.9997,0.9825,0.9765,0.9737,117.3,0.013297,"{""learning_rate"": 0.02329143100693162, ""batch_size_exp"": 4, ""hidden_dim"": 36, ""dropout"": 0.49381875884984056, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.009333990007693334, ""activation"": ""relu""}"
breast_cancer,1234,bo,mlp,1.0,0.9912,0.999,0.9825,153.0,0.017339,"{""learning_rate"": 0.09615669745296825, ""batch_size_exp"": 4, ""hidden_dim"": 47, ""dropout"": 0.07638667382912237, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 2.0390686207460257e-06, ""activation"": ""tanh""}"
breast_cancer,2345,bo,mlp,1.0,0.9912,1.0,1.0,129.1,0.014633,"{""learning_rate"": 0.00930954161866787, ""batch_size_exp"": 4, ""hidden_dim"": 50, ""dropout"": 0.44823152645229225, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0016219769858872414, ""activation"": ""relu""}"
breast_cancer,3456,bo,mlp,0.9997,0.9912,0.9914,0.9737,183.6,0.020809,"{""learning_rate"": 0.028896778810586488, ""batch_size_exp"": 5, ""hidden_dim"": 91, ""dropout"": 0.1447140865233026, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.000629994057988873, ""activation"": ""tanh""}"
breast_cancer,42,bo,mlp,0.9993,0.9737,0.996,0.9561,138.8,0.015771,"{""learning_rate"": 0.005110919355492026, ""batch_size_exp"": 4, ""hidden_dim"": 153, ""dropout"": 0.4639707410978396, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0005242913012395217, ""activation"": ""tanh""}"
breast_cancer,456,bo,mlp,1.0,0.9825,0.9954,0.9561,133.5,0.015153,"{""learning_rate"": 0.037559844705116564, ""batch_size_exp"": 5, ""hidden_dim"": 196, ""dropout"": 0.35447168241953186, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0017214385768413985, ""activation"": ""tanh""}"
breast_cancer,4567,bo,mlp,0.9984,0.9561,0.9947,0.9561,102.7,0.011641,"{""learning_rate"": 0.05899363800109898, ""batch_size_exp"": 6, ""hidden_dim"": 42, ""dropout"": 0.19249490012878392, ""num_layers"": 2, ""optimizer_name"": ""sgd"", ""weight_decay"": 1.356575275647015e-05, ""activation"": ""tanh""}"
breast_cancer,5678,bo,mlp,1.0,1.0,0.9957,0.9737,100.7,0.011409,"{""learning_rate"": 0.000906375003982469, ""batch_size_exp"": 4, ""hidden_dim"": 114, ""dropout"": 0.2594327198144663, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 2.245492930172076e-06, ""activation"": ""relu""}"
