dataset,seed,method,model_type,val_auroc,val_accuracy,test_auroc,test_accuracy,duration_s,energy_kwh,best_config
german_credit,42,cmaes,mlp,0.8327,0.775,0.7639,0.72,357.8,0.040639,"{""learning_rate"": 0.0009646690510232659, ""batch_size_exp"": 4, ""hidden_dim"": 154, ""dropout"": 0.2530290220674319, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.00022307452507394114, ""activation"": ""relu""}"
german_credit,456,cmaes,mlp,0.8105,0.76,0.7368,0.71,388.4,0.043975,"{""learning_rate"": 0.0016598368010592541, ""batch_size_exp"": 5, ""hidden_dim"": 126, ""dropout"": 0.3357153838603043, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00011777431917253874, ""activation"": ""relu""}"
german_credit,4567,cmaes,mlp,0.8573,0.795,0.8032,0.75,370.2,0.041959,"{""learning_rate"": 0.0002569323848060964, ""batch_size_exp"": 6, ""hidden_dim"": 81, ""dropout"": 0.019269304072827703, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.0005188807450298888, ""activation"": ""tanh""}"
german_credit,5678,cmaes,mlp,0.8061,0.76,0.7052,0.71,377.5,0.042795,"{""learning_rate"": 0.00881716210842147, ""batch_size_exp"": 6, ""hidden_dim"": 207, ""dropout"": 0.3956864679785214, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.2601759255206678e-05, ""activation"": ""tanh""}"
german_credit,6789,cmaes,mlp,0.8381,0.765,0.7258,0.72,162.3,0.01841,"{""learning_rate"": 0.04386115355683381, ""batch_size_exp"": 5, ""hidden_dim"": 120, ""dropout"": 0.2948616904807813, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 2.031611072128754e-05, ""activation"": ""relu""}"
german_credit,789,cmaes,mlp,0.8331,0.785,0.7324,0.73,306.4,0.034697,"{""learning_rate"": 0.001491505515023071, ""batch_size_exp"": 5, ""hidden_dim"": 80, ""dropout"": 0.4093054347638462, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.001559087336720804, ""activation"": ""tanh""}"
german_credit,123,rs,mlp,0.8639,0.8,0.73,0.725,400.2,0.045447,"{""learning_rate"": 0.0002903196981898367, ""batch_size_exp"": 6, ""hidden_dim"": 68, ""dropout"": 0.2987165541801875, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0012842508039930592, ""activation"": ""tanh""}"
german_credit,1234,rs,mlp,0.8412,0.7,0.7124,0.71,353.4,0.040027,"{""learning_rate"": 8.245439913568935e-05, ""batch_size_exp"": 5, ""hidden_dim"": 241, ""dropout"": 0.41307252939192834, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 1.4438916684003267e-06, ""activation"": ""relu""}"
german_credit,2345,rs,mlp,0.803,0.75,0.7781,0.69,405.5,0.045955,"{""learning_rate"": 0.03778532031524941, ""batch_size_exp"": 6, ""hidden_dim"": 162, ""dropout"": 0.30392518144643027, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0020650369687122264, ""activation"": ""relu""}"
german_credit,3456,rs,mlp,0.8011,0.78,0.7095,0.7,347.4,0.039338,"{""learning_rate"": 0.06121310686891081, ""batch_size_exp"": 4, ""hidden_dim"": 58, ""dropout"": 0.2793955019333765, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 4.9204470966717494e-05, ""activation"": ""tanh""}"
german_credit,42,rs,mlp,0.8329,0.7,0.735,0.73,358.7,0.040736,"{""learning_rate"": 9.132348475718357e-05, ""batch_size_exp"": 4, ""hidden_dim"": 60, ""dropout"": 0.06402291947888622, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 7.86767770625784e-05, ""activation"": ""relu""}"
german_credit,456,rs,mlp,0.8144,0.785,0.727,0.715,376.5,0.042636,"{""learning_rate"": 0.004157393435406162, ""batch_size_exp"": 5, ""hidden_dim"": 192, ""dropout"": 0.362767618278149, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 3.615826846167272e-05, ""activation"": ""relu""}"
german_credit,4567,rs,mlp,0.8495,0.775,0.7975,0.785,334.2,0.037877,"{""learning_rate"": 0.0008031433154464604, ""batch_size_exp"": 7, ""hidden_dim"": 235, ""dropout"": 0.4792259172186105, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0001236515066200061, ""activation"": ""tanh""}"
german_credit,5678,rs,mlp,0.8075,0.725,0.7276,0.715,330.5,0.037465,"{""learning_rate"": 0.03140003794787392, ""batch_size_exp"": 6, ""hidden_dim"": 227, ""dropout"": 0.17455976493394615, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.004715672456490415, ""activation"": ""tanh""}"
german_credit,6789,rs,mlp,0.84,0.775,0.7433,0.735,247.1,0.028034,"{""learning_rate"": 0.05673565397669429, ""batch_size_exp"": 7, ""hidden_dim"": 248, ""dropout"": 0.416398170440285, ""num_layers"": 2, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0001631517899725769, ""activation"": ""tanh""}"
german_credit,789,rs,mlp,0.8217,0.74,0.7517,0.73,287.9,0.032603,"{""learning_rate"": 0.09432970325183956, ""batch_size_exp"": 5, ""hidden_dim"": 130, ""dropout"": 0.4848829153274764, ""num_layers"": 2, ""optimizer_name"": ""sgd"", ""weight_decay"": 2.0042722209373792e-06, ""activation"": ""tanh""}"
german_credit,123,acrs,rf,0.8558,0.75,0.7358,0.73,18.8,0.002182,"{""n_estimators"": 56, ""max_depth"": 22, ""min_samples_split"": 19, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.5921859053493348}"
german_credit,1234,acrs,rf,0.8336,0.78,0.762,0.745,92.1,0.010435,"{""n_estimators"": 491, ""max_depth"": 21, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6308462119317721}"
german_credit,2345,acrs,rf,0.818,0.7,0.8073,0.71,29.5,0.003346,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_split"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8038039934131536}"
german_credit,3456,acrs,rf,0.803,0.73,0.8008,0.735,86.0,0.009744,"{""n_estimators"": 453, ""max_depth"": 15, ""min_samples_split"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.9103522187741813}"
german_credit,42,acrs,rf,0.8321,0.7,0.787,0.7,70.8,0.008237,"{""n_estimators"": 434, ""max_depth"": 3, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8158321995610325}"
german_credit,456,acrs,rf,0.8089,0.735,0.7675,0.735,68.8,0.007802,"{""n_estimators"": 398, ""max_depth"": 22, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.6307368202767253}"
german_credit,4567,acrs,rf,0.8488,0.745,0.8067,0.73,57.7,0.006534,"{""n_estimators"": 232, ""max_depth"": 27, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.5845019152491067}"
german_credit,5678,acrs,rf,0.7767,0.725,0.7663,0.71,25.2,0.002863,"{""n_estimators"": 69, ""max_depth"": 25, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.9575696155171226}"
german_credit,6789,acrs,rf,0.833,0.735,0.7452,0.725,30.6,0.003462,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.7480905790519911}"
german_credit,789,acrs,rf,0.8164,0.71,0.7477,0.7,75.5,0.008547,"{""n_estimators"": 384, ""max_depth"": 5, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.5836445532856583}"
german_credit,123,acrs_normal,rf,0.8435,0.75,0.7352,0.73,19.7,0.002238,"{""n_estimators"": 77, ""max_depth"": 29, ""min_samples_split"": 13, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""gini"", ""max_samples"": 0.5921859053493348}"
german_credit,1234,acrs_normal,rf,0.8331,0.77,0.7605,0.73,96.9,0.010969,"{""n_estimators"": 487, ""max_depth"": 30, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6308462119317721}"
german_credit,2345,acrs_normal,rf,0.8171,0.73,0.8194,0.745,23.2,0.002627,"{""n_estimators"": 100, ""max_depth"": 11, ""min_samples_split"": 11, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8038039934131536}"
german_credit,3456,acrs_normal,rf,0.7999,0.725,0.7958,0.72,90.9,0.010297,"{""n_estimators"": 451, ""max_depth"": 17, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.6658204201264181}"
german_credit,42,acrs_normal,rf,0.8208,0.76,0.778,0.73,22.4,0.002609,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.8293678292710817}"
german_credit,456,acrs_normal,rf,0.8089,0.78,0.766,0.76,44.9,0.005086,"{""n_estimators"": 209, ""max_depth"": 20, ""min_samples_split"": 10, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9787293856595274}"
german_credit,4567,acrs_normal,rf,0.8457,0.725,0.7999,0.72,50.8,0.005745,"{""n_estimators"": 248, ""max_depth"": 11, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.6785674659245889}"
german_credit,5678,acrs_normal,rf,0.7848,0.725,0.7919,0.735,19.1,0.002164,"{""n_estimators"": 69, ""max_depth"": 22, ""min_samples_split"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.5}"
german_credit,6789,acrs_normal,rf,0.8327,0.74,0.7314,0.715,25.9,0.00294,"{""n_estimators"": 113, ""max_depth"": 18, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.5088328989453657}"
german_credit,789,acrs_normal,rf,0.8281,0.7,0.7321,0.7,59.4,0.006717,"{""n_estimators"": 292, ""max_depth"": 3, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.5836445532856583}"
german_credit,123,bo,rf,0.8483,0.78,0.7599,0.765,64.6,0.007502,"{""n_estimators"": 367, ""max_depth"": 24, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.9978271213681478}"
german_credit,1234,bo,rf,0.8352,0.785,0.7577,0.73,47.9,0.005421,"{""n_estimators"": 100, ""max_depth"": 20, ""min_samples_split"": 4, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.9019620252222498}"
german_credit,2345,bo,rf,0.8201,0.735,0.8195,0.76,52.1,0.005906,"{""n_estimators"": 216, ""max_depth"": 16, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.7483040743126965}"
german_credit,3456,bo,rf,0.8019,0.7,0.7886,0.7,72.9,0.008268,"{""n_estimators"": 163, ""max_depth"": 4, ""min_samples_split"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""max_samples"": 0.8655701753418467}"
german_credit,42,bo,rf,0.827,0.72,0.784,0.725,54.8,0.00638,"{""n_estimators"": 80, ""max_depth"": 6, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.773225886986062}"
german_credit,456,bo,rf,0.8131,0.7,0.7598,0.705,72.4,0.008229,"{""n_estimators"": 413, ""max_depth"": 15, ""min_samples_split"": 20, ""max_features"": ""log2"", ""min_samples_leaf"": 7, ""criterion"": ""gini"", ""max_samples"": 0.5559879701974885}"
german_credit,4567,bo,rf,0.8508,0.755,0.8108,0.73,50.1,0.005669,"{""n_estimators"": 125, ""max_depth"": 17, ""min_samples_split"": 17, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.5952927861530125}"
german_credit,5678,bo,rf,0.7764,0.73,0.7761,0.705,73.1,0.008281,"{""n_estimators"": 372, ""max_depth"": 19, ""min_samples_split"": 18, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5942408381533276}"
german_credit,6789,bo,rf,0.8307,0.745,0.7408,0.735,52.1,0.005904,"{""n_estimators"": 241, ""max_depth"": 26, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.6294597219769411}"
german_credit,789,bo,rf,0.821,0.71,0.7557,0.705,76.7,0.00869,"{""n_estimators"": 457, ""max_depth"": 4, ""min_samples_split"": 19, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.6997194005311792}"
german_credit,123,cmaes,rf,0.8463,0.745,0.7599,0.73,77.8,0.008833,"{""n_estimators"": 477, ""max_depth"": 14, ""min_samples_split"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.6285385133815803}"
german_credit,1234,cmaes,rf,0.8285,0.71,0.7555,0.715,50.0,0.005674,"{""n_estimators"": 202, ""max_depth"": 12, ""min_samples_split"": 12, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.7408779736488884}"
german_credit,2345,cmaes,rf,0.8185,0.74,0.8196,0.745,50.7,0.005741,"{""n_estimators"": 232, ""max_depth"": 19, ""min_samples_split"": 9, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.785625757895419}"
german_credit,3456,cmaes,rf,0.8017,0.745,0.8017,0.77,70.5,0.007985,"{""n_estimators"": 365, ""max_depth"": 17, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.9104181081093311}"
german_credit,42,cmaes,rf,0.8312,0.73,0.7952,0.715,39.6,0.004601,"{""n_estimators"": 106, ""max_depth"": 5, ""min_samples_split"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.6776683702430725}"
german_credit,456,cmaes,rf,0.8155,0.755,0.7549,0.73,43.7,0.004948,"{""n_estimators"": 135, ""max_depth"": 18, ""min_samples_split"": 13, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.8345227760839066}"
german_credit,4567,cmaes,rf,0.8471,0.755,0.8105,0.745,63.9,0.007233,"{""n_estimators"": 348, ""max_depth"": 20, ""min_samples_split"": 13, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""gini"", ""max_samples"": 0.7604176824410317}"
german_credit,5678,cmaes,rf,0.7777,0.745,0.7718,0.705,55.3,0.006263,"{""n_estimators"": 236, ""max_depth"": 12, ""min_samples_split"": 7, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.7975791689247156}"
german_credit,6789,cmaes,rf,0.8292,0.76,0.7401,0.73,63.6,0.007217,"{""n_estimators"": 277, ""max_depth"": 18, ""min_samples_split"": 3, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.851919624693637}"
german_credit,789,cmaes,rf,0.817,0.745,0.7618,0.745,54.4,0.006163,"{""n_estimators"": 390, ""max_depth"": 25, ""min_samples_split"": 6, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""criterion"": ""entropy"", ""max_samples"": 0.7704317532670532}"
german_credit,123,rs,rf,0.8458,0.77,0.7694,0.76,57.5,0.006518,"{""n_estimators"": 482, ""max_depth"": 14, ""min_samples_split"": 6, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""entropy"", ""max_samples"": 0.6820937248782235}"
german_credit,1234,rs,rf,0.8304,0.765,0.7569,0.73,57.9,0.006557,"{""n_estimators"": 134, ""max_depth"": 19, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.8163116568245047}"
german_credit,2345,rs,rf,0.8161,0.72,0.8231,0.745,58.3,0.006601,"{""n_estimators"": 217, ""max_depth"": 23, ""min_samples_split"": 19, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""criterion"": ""gini"", ""max_samples"": 0.6788303626890886}"
german_credit,3456,rs,rf,0.8011,0.705,0.7887,0.7,59.1,0.006692,"{""n_estimators"": 378, ""max_depth"": 3, ""min_samples_split"": 2, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.829044134796451}"
german_credit,42,rs,rf,0.8299,0.7,0.7804,0.7,56.4,0.006563,"{""n_estimators"": 98, ""max_depth"": 3, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.8777755692715243}"
german_credit,456,rs,rf,0.8156,0.725,0.7557,0.725,61.3,0.006948,"{""n_estimators"": 122, ""max_depth"": 28, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""criterion"": ""gini"", ""max_samples"": 0.5263385435355181}"
german_credit,4567,rs,rf,0.855,0.73,0.8105,0.72,60.8,0.006879,"{""n_estimators"": 88, ""max_depth"": 5, ""min_samples_split"": 11, ""max_features"": ""log2"", ""min_samples_leaf"": 2, ""criterion"": ""gini"", ""max_samples"": 0.7493749374816283}"
german_credit,5678,rs,rf,0.7715,0.735,0.7782,0.71,58.4,0.006624,"{""n_estimators"": 489, ""max_depth"": 10, ""min_samples_split"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.5122312913053203}"
german_credit,6789,rs,rf,0.8277,0.755,0.7377,0.73,58.6,0.006646,"{""n_estimators"": 186, ""max_depth"": 16, ""min_samples_split"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.8456549610535626}"
german_credit,789,rs,rf,0.817,0.7,0.7411,0.7,58.6,0.006635,"{""n_estimators"": 348, ""max_depth"": 3, ""min_samples_split"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.7197137133978626}"
